2890,0.024917,
2900,0.0257426,
2910,0.0280115,
2920,0.02651,
2930,0.0266279,
2940,0.027565,
2950,0.0289302,
2960,0.0289765,
2970,0.0291163,
2980,0.0294267,
2990,0.0297254,
3000,0.0299072,
3010,0.0301412,
3020,0.0302971,
3030,0.0282687,
3040,0.0275685,
3050,0.0277136,
3060,0.027873,
3070,0.0281634,
3080,0.0283022,
3090,0.0284855,
3100,0.028653,
3110,0.0288493,
3120,0.0290077,
3130,0.0292614,
3140,0.0310661,
3150,0.0296593,
3160,0.0298498,
3170,0.0300665,
3180,0.0302618,
3190,0.0303991,
3200,0.0306217,
3210,0.0316482,
3220,0.0310685,
3230,0.0312067,
3240,0.0314128,
3250,0.0314422,
3260,0.034009,
3270,0.0330812,
3280,0.0340857,
3290,0.0347228,
3300,0.0352215,
3310,0.0353986,
3320,0.0359077,
3330,0.0343358,
3340,0.0339721,
3350,0.0354712,
3360,0.0345934,
3370,0.0347699,
3380,0.0352075,
3390,0.035173,
3400,0.0351198,
3410,0.0351763,
3420,0.035428,
3430,0.0355578,
3440,0.0357292,
3450,0.0355649,
3460,0.0357366,
3470,0.0360274,
3480,0.0366979,
3490,0.0363922,
3500,0.0366798,
3510,0.0368644,
3520,0.0370122,
3530,0.0371862,
3540,0.0374545,
3550,0.0376174,
3560,0.0380092,
3570,0.0380537,
3580,0.0385513,
3590,0.0384812,
3600,0.0386406,
3610,0.03892,
3620,0.0390676,
3630,0.0392957,
3640,0.0397944,
3650,0.039585,
3660,0.039843,
3670,0.0402406,
3680,0.040668,
3690,0.0411484,
3700,0.0413911,
3710,0.041609,
3720,0.0418475,
3730,0.0421368,
3740,0.0423111,
3750,0.0426793,
3760,0.0428047,
3770,0.0429882,
3780,0.044186,
3790,0.0442921,
3800,0.0440362,
3810,0.0439945,
3820,0.0448568,
3830,0.0444761,
3840,0.044793,
3850,0.0449974,
3860,0.0452777,
3870,0.0454836,
3880,0.0457123,
3890,0.0459375,
3900,0.0463057,
3910,0.0458118,
3920,0.0460348,
3930,0.0463664,
3940,0.0467992,
3950,0.0471752,
3960,0.0471301,
3970,0.0480488,
3980,0.0479763,
3990,0.0482959,
4000,0.0482356,
4010,0.0484967,
4020,0.0488927,
4030,0.0491706,
4040,0.049271,
4050,0.0499173,
4060,0.0510314,
4070,0.0505882,
4080,0.0508306,
4090,0.0512891,
4100,0.0526274,
4110,0.0521278,
4120,0.0524651,
4130,0.0522916,
4140,0.0519298,
4150,0.0523948,
4160,0.0529066,
4170,0.0528969,
4180,0.0531875,
4190,0.0531941,
4200,0.0533879,
4210,0.0535675,
4220,0.0548796,
4230,0.0552024,
4240,0.0555056,
4250,0.0549747,
4260,0.0548168,
4270,0.0549891,
4280,0.0552105,
4290,0.0554426,
4300,0.0558367,
4310,0.0558426,
4320,0.0561266,
4330,0.0564887,
4340,0.0566895,
4350,0.0573275,
4360,0.0571449,
4370,0.057355,
4380,0.0578367,
4390,0.0578353,
4400,0.0582867,
4410,0.0585156,
4420,0.0590506,
4430,0.0599082,
4440,0.0599277,
4450,0.0606622,
4460,0.0603475,
4470,0.0606021,
4480,0.060845,
4490,0.0611825,
4500,0.0614414,
4510,0.0615667,
4520,0.0620972,
4530,0.0623938,
4540,0.0629012,
4550,0.0632832,
4560,0.0632097,
4570,0.06344,
4580,0.0634163,
4590,0.0638082,
4600,0.0641367,
4610,0.0647841,
4620,0.0649121,
4630,0.0653582,
4640,0.0658076,
4650,0.0659149,
4660,0.0658619,
4670,0.0661407,
4680,0.0664983,
4690,0.0673049,
4700,0.0675768,
4710,0.06774,
4720,0.0680824,
4730,0.0681251,
4740,0.0685831,
4750,0.0688111,
4760,0.0687296,
4770,0.0691756,
4780,0.0694725,
4790,0.0697275,
4800,0.0698304,
4810,0.0706102,
4820,0.0705245,
4830,0.0712009,
4840,0.0712296,
4850,0.0720988,
4860,0.0720897,
4870,0.072399,
4880,0.0727575,
4890,0.0731252,
4900,0.07294,
4910,0.0737586,
4920,0.073506,
4930,0.0738582,
4940,0.0744837,
4950,0.0745421,
4960,0.074904,
4970,0.0756273,
4980,0.0757332,
4990,0.0767943,
5000,0.0768446,
